['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,166,12500,12,12500,12,15750.0,1.26,15.1,17325.0,57.75,0.6,33090.1
sda,174,11148,23948,11148,23948,14046.5,1.26,30174.5,20781.0,69.27,0.6,65002.0
sda,100,8992,6964,8992,6964,11329.9,1.26,8774.6,20901.0,69.67,0.6,41005.6
sda,257,12740,40,12740,40,16052.4,1.26,50.4,20199.0,67.33,0.6,36301.8
sda,129,11152,8,11152,8,14051.5,1.26,10.1,20427.0,68.09,0.6,34488.6
sda,102,2488,46284,2488,46284,3134.9,1.26,58317.8,7914.0,26.38,0.6,69366.7
sda,170,10132,0,10132,0,12766.3,1.26,0.0,16011.0,53.37,0.6,28777.3
sda,194,11752,0,11752,0,14807.5,1.26,0.0,19899.0,66.33,0.6,34706.5
sda,83,6876,0,6876,0,8663.8,1.26,0.0,21354.0,71.18,0.6,30017.8
sda,63,5064,48,5064,48,6380.6,1.26,60.5,22443.0,74.81,0.6,28884.1
sda,63,5264,12,5264,12,6632.6,1.26,15.1,21084.0,70.28,0.6,27731.8
sda,164,10808,0,10808,0,13618.1,1.26,0.0,14511.0,48.37,0.6,28129.1
sda,313,20396,5512,20396,5512,25699.0,1.26,6945.1,11511.0,38.37,0.6,44155.1
sda,204,11604,0,11604,0,14621.0,1.26,0.0,13644.0,45.48,0.6,28265.0
sda,150,6728,35500,6728,35500,8477.3,1.26,44730.0,4521.0,15.07,0.6,57728.3
sda,236,16292,12,16292,12,20527.9,1.26,15.1,13974.0,46.58,0.6,34517.0
sda,184,15280,200,15280,200,19252.8,1.26,252.0,10554.0,35.18,0.6,30058.8
sda,213,18252,60,18252,60,22997.5,1.26,75.6,9975.0,33.25,0.6,33048.1
sda,175,11988,1420,11988,1420,15104.9,1.26,1789.2,12696.0,42.32,0.6,29590.1
sda,227.22,10037.97,74516.46,15860,117736,12647.8,1.26,93890.7,5808.0,19.36,0.6,112346.6
sda,51.19,4272.62,0,14356,0,5383.5,1.26,0.0,16194.0,53.98,0.6,21577.5
sda,191,19136,32,19136,32,24111.4,1.26,40.3,16926.0,56.42,0.6,41077.7
sda,201,17416,4,17416,4,21944.2,1.26,5.0,12045.0,40.15,0.6,33994.2
sda,216,18464,16,18464,16,23264.6,1.26,20.2,8550.0,28.5,0.6,31834.8
sda,124,10752,0,10752,0,13547.5,1.26,0.0,19737.0,65.79,0.6,33284.5
sda,92,3088,37220,3088,37220,3890.9,1.26,46897.2,8796.0,29.32,0.6,59584.1
